age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	y
51.000000	Federal-gov	124076.000000	Bachelors	13.000000	Widowed	Adm-clerical	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
24.000000	Private	433330.000000	HS-grad	9.000000	Divorced	Machine-op-inspct	Not-in-family	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
23.000000	Private	183945.000000	Some-college	10.000000	Never-married	Adm-clerical	Not-in-family	White	Female	0.000000	0.000000	60.000000	United-States	<=50K
42.000000	Private	195508.000000	11th	7.000000	Married-civ-spouse	Transport-moving	Husband	Black	Male	0.000000	0.000000	40.000000	United-States	<=50K
54.000000	Private	104501.000000	Some-college	10.000000	Married-civ-spouse	Sales	Husband	White	Male	15024.000000	0.000000	40.000000	United-States	>50K
68.000000	Self-emp-inc	182131.000000	Some-college	10.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	10605.000000	0.000000	20.000000	United-States	>50K
58.000000	Private	374108.000000	Some-college	10.000000	Divorced	Prof-specialty	Unmarried	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
41.000000	Private	207779.000000	HS-grad	9.000000	Separated	Other-service	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
46.000000	Private	128460.000000	10th	6.000000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
20.000000	Private	266467.000000	HS-grad	9.000000	Never-married	Other-service	Own-child	White	Male	0.000000	0.000000	25.000000	United-States	<=50K
46.000000	Private	186172.000000	Bachelors	13.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	3103.000000	0.000000	40.000000	United-States	>50K
36.000000	Private	329980.000000	Bachelors	13.000000	Never-married	Exec-managerial	Not-in-family	White	Male	27828.000000	0.000000	40.000000	United-States	>50K
52.000000	Private	175714.000000	Assoc-acdm	12.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	55.000000	United-States	>50K
19.000000	Private	378114.000000	HS-grad	9.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	25.000000	United-States	<=50K
50.000000	Private	36480.000000	HS-grad	9.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
51.000000	Private	249706.000000	Some-college	10.000000	Divorced	Adm-clerical	Unmarried	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
53.000000	Private	479621.000000	Assoc-voc	11.000000	Divorced	Tech-support	Not-in-family	Black	Male	0.000000	0.000000	40.000000	United-States	<=50K
38.000000	Local-gov	194630.000000	Bachelors	13.000000	Never-married	Protective-serv	Not-in-family	White	Female	4787.000000	0.000000	43.000000	United-States	>50K
29.000000	Private	166210.000000	HS-grad	9.000000	Divorced	Handlers-cleaners	Own-child	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
28.000000	Private	277746.000000	10th	6.000000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
34.000000	Private	198091.000000	HS-grad	9.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	72.000000	United-States	<=50K
31.000000	Private	87418.000000	Assoc-voc	11.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
43.000000	Private	393354.000000	Some-college	10.000000	Married-civ-spouse	Adm-clerical	Wife	Black	Female	0.000000	0.000000	38.000000	United-States	>50K
46.000000	Private	117313.000000	9th	5.000000	Separated	Machine-op-inspct	Not-in-family	White	Female	0.000000	0.000000	40.000000	Ireland	<=50K
38.000000	Self-emp-not-inc	127772.000000	HS-grad	9.000000	Divorced	Farming-fishing	Own-child	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
30.000000	Private	270886.000000	Some-college	10.000000	Never-married	Other-service	Own-child	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
39.000000	Private	245053.000000	Bachelors	13.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	0.000000	50.000000	United-States	>50K
21.000000	Private	187643.000000	HS-grad	9.000000	Separated	Other-service	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
37.000000	Private	220644.000000	HS-grad	9.000000	Divorced	Other-service	Unmarried	Black	Female	0.000000	0.000000	40.000000	?	<=50K
25.000000	Private	243560.000000	HS-grad	9.000000	Never-married	Sales	Own-child	White	Female	0.000000	0.000000	40.000000	Columbia	<=50K
23.000000	Private	217961.000000	HS-grad	9.000000	Never-married	Craft-repair	Unmarried	White	Male	0.000000	0.000000	45.000000	Outlying-US(Guam-USVI-etc)	<=50K
33.000000	Local-gov	365908.000000	HS-grad	9.000000	Married-civ-spouse	Other-service	Husband	Black	Male	2105.000000	0.000000	40.000000	United-States	<=50K
54.000000	Private	466502.000000	7th-8th	4.000000	Widowed	Other-service	Unmarried	White	Male	0.000000	0.000000	30.000000	United-States	<=50K
28.000000	Private	191935.000000	Assoc-acdm	12.000000	Never-married	Sales	Own-child	White	Male	0.000000	0.000000	20.000000	United-States	<=50K
70.000000	?	158642.000000	HS-grad	9.000000	Widowed	?	Not-in-family	White	Female	2993.000000	0.000000	20.000000	United-States	<=50K
28.000000	Private	328923.000000	HS-grad	9.000000	Never-married	Adm-clerical	Other-relative	White	Female	0.000000	0.000000	38.000000	United-States	<=50K
43.000000	Private	326379.000000	HS-grad	9.000000	Divorced	Craft-repair	Not-in-family	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
43.000000	Private	183273.000000	Masters	14.000000	Married-civ-spouse	Exec-managerial	Wife	White	Female	15024.000000	0.000000	32.000000	United-States	>50K
40.000000	Private	155972.000000	HS-grad	9.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	0.000000	60.000000	United-States	>50K
33.000000	Self-emp-not-inc	361817.000000	HS-grad	9.000000	Separated	Craft-repair	Unmarried	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
22.000000	Private	180060.000000	Bachelors	13.000000	Never-married	Exec-managerial	Unmarried	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
58.000000	Private	234213.000000	HS-grad	9.000000	Divorced	Craft-repair	Not-in-family	White	Male	14344.000000	0.000000	48.000000	United-States	>50K
65.000000	Private	105116.000000	Some-college	10.000000	Widowed	Adm-clerical	Not-in-family	White	Female	2346.000000	0.000000	40.000000	United-States	<=50K
64.000000	Federal-gov	341695.000000	Some-college	10.000000	Married-civ-spouse	Adm-clerical	Wife	White	Female	0.000000	0.000000	40.000000	United-States	>50K
37.000000	Private	187346.000000	5th-6th	3.000000	Never-married	Adm-clerical	Other-relative	White	Female	0.000000	0.000000	40.000000	Mexico	<=50K
37.000000	Private	37778.000000	Assoc-voc	11.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	54.000000	United-States	<=50K
40.000000	Private	126701.000000	9th	5.000000	Never-married	Transport-moving	Not-in-family	White	Male	0.000000	0.000000	45.000000	United-States	<=50K
48.000000	State-gov	171926.000000	Prof-school	15.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	15024.000000	0.000000	50.000000	United-States	>50K
36.000000	Self-emp-not-inc	138940.000000	Bachelors	13.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	4386.000000	0.000000	50.000000	United-States	>50K
36.000000	State-gov	196348.000000	HS-grad	9.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	60.000000	United-States	>50K
61.000000	Private	280088.000000	7th-8th	4.000000	Divorced	Machine-op-inspct	Unmarried	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
42.000000	Local-gov	104334.000000	HS-grad	9.000000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000000	0.000000	40.000000	El-Salvador	<=50K
40.000000	State-gov	50093.000000	Masters	14.000000	Divorced	Prof-specialty	Unmarried	White	Female	0.000000	0.000000	20.000000	United-States	<=50K
58.000000	Federal-gov	139290.000000	Bachelors	13.000000	Married-civ-spouse	Adm-clerical	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
26.000000	Private	176008.000000	HS-grad	9.000000	Divorced	Adm-clerical	Own-child	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
53.000000	Private	283743.000000	HS-grad	9.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	2002.000000	40.000000	United-States	<=50K
20.000000	Private	151790.000000	Some-college	10.000000	Never-married	Adm-clerical	Own-child	White	Female	0.000000	0.000000	30.000000	United-States	<=50K
61.000000	Self-emp-not-inc	243493.000000	HS-grad	9.000000	Married-civ-spouse	Other-service	Husband	Black	Male	0.000000	0.000000	12.000000	United-States	<=50K
46.000000	Federal-gov	330901.000000	Some-college	10.000000	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0.000000	0.000000	40.000000	United-States	<=50K
41.000000	Private	242089.000000	Masters	14.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	45.000000	United-States	<=50K
47.000000	Private	178341.000000	Bachelors	13.000000	Married-civ-spouse	Sales	Husband	White	Male	4064.000000	0.000000	60.000000	United-States	<=50K
28.000000	Private	133625.000000	HS-grad	9.000000	Married-civ-spouse	Transport-moving	Husband	Black	Male	0.000000	0.000000	40.000000	United-States	<=50K
54.000000	Self-emp-not-inc	52634.000000	Some-college	10.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
30.000000	Self-emp-not-inc	45427.000000	Assoc-voc	11.000000	Divorced	Craft-repair	Not-in-family	White	Male	0.000000	0.000000	49.000000	United-States	<=50K
22.000000	Private	254293.000000	12th	8.000000	Never-married	Handlers-cleaners	Not-in-family	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
35.000000	Private	205852.000000	HS-grad	9.000000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
23.000000	Private	228230.000000	Some-college	10.000000	Married-civ-spouse	Sales	Wife	White	Female	0.000000	0.000000	47.000000	United-States	<=50K
60.000000	Private	26721.000000	Some-college	10.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
50.000000	Local-gov	164127.000000	HS-grad	9.000000	Never-married	Other-service	Not-in-family	Black	Female	0.000000	0.000000	40.000000	United-States	<=50K
27.000000	Private	202206.000000	11th	7.000000	Separated	Farming-fishing	Other-relative	White	Male	0.000000	0.000000	40.000000	Puerto-Rico	<=50K
75.000000	Self-emp-inc	81534.000000	HS-grad	9.000000	Widowed	Sales	Other-relative	Asian-Pac-Islander	Male	0.000000	0.000000	35.000000	United-States	>50K
47.000000	Private	187969.000000	11th	7.000000	Divorced	Other-service	Not-in-family	White	Female	0.000000	0.000000	38.000000	United-States	<=50K
24.000000	Private	202959.000000	Assoc-voc	11.000000	Never-married	Adm-clerical	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
17.000000	Private	244523.000000	10th	6.000000	Never-married	Other-service	Own-child	White	Male	0.000000	0.000000	20.000000	United-States	<=50K
30.000000	Private	236599.000000	HS-grad	9.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
41.000000	Private	108713.000000	10th	6.000000	Never-married	Sales	Own-child	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
42.000000	Private	182108.000000	Bachelors	13.000000	Never-married	Exec-managerial	Not-in-family	White	Female	0.000000	0.000000	35.000000	United-States	<=50K
24.000000	Private	72143.000000	Bachelors	13.000000	Never-married	Sales	Not-in-family	White	Female	0.000000	0.000000	20.000000	United-States	<=50K
30.000000	Private	193298.000000	HS-grad	9.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	0.000000	45.000000	United-States	<=50K
84.000000	Private	388384.000000	7th-8th	4.000000	Married-civ-spouse	Prof-specialty	Husband	Black	Male	0.000000	0.000000	10.000000	United-States	<=50K
32.000000	Private	174789.000000	HS-grad	9.000000	Never-married	Craft-repair	Other-relative	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
36.000000	Private	169426.000000	HS-grad	9.000000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	7298.000000	0.000000	40.000000	United-States	>50K
42.000000	State-gov	24264.000000	Some-college	10.000000	Divorced	Transport-moving	Unmarried	White	Male	0.000000	0.000000	38.000000	United-States	<=50K
42.000000	Private	20809.000000	HS-grad	9.000000	Divorced	Craft-repair	Not-in-family	White	Male	0.000000	0.000000	75.000000	United-States	>50K
34.000000	Private	366898.000000	HS-grad	9.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	Germany	<=50K
33.000000	Private	220860.000000	HS-grad	9.000000	Divorced	Transport-moving	Not-in-family	White	Male	0.000000	0.000000	45.000000	United-States	<=50K
54.000000	Self-emp-not-inc	109418.000000	Bachelors	13.000000	Married-civ-spouse	Exec-managerial	Wife	White	Female	0.000000	1977.000000	35.000000	United-States	>50K
62.000000	Private	65868.000000	HS-grad	9.000000	Widowed	Sales	Not-in-family	White	Female	0.000000	0.000000	43.000000	United-States	<=50K
28.000000	Local-gov	207213.000000	Assoc-acdm	12.000000	Never-married	Craft-repair	Own-child	White	Male	0.000000	0.000000	5.000000	United-States	<=50K
48.000000	Private	373366.000000	1st-4th	2.000000	Married-civ-spouse	Farming-fishing	Husband	White	Male	3781.000000	0.000000	50.000000	Mexico	<=50K
33.000000	?	289046.000000	HS-grad	9.000000	Divorced	?	Not-in-family	Black	Male	0.000000	1741.000000	40.000000	United-States	<=50K
19.000000	?	39460.000000	HS-grad	9.000000	Never-married	?	Own-child	White	Male	0.000000	0.000000	60.000000	United-States	<=50K
31.000000	Self-emp-not-inc	203463.000000	Bachelors	13.000000	Never-married	Tech-support	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
23.000000	Self-emp-inc	39844.000000	HS-grad	9.000000	Never-married	Transport-moving	Not-in-family	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
67.000000	Private	123393.000000	11th	7.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
32.000000	Private	209538.000000	Masters	14.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	55.000000	United-States	>50K
32.000000	?	377017.000000	Assoc-acdm	12.000000	Never-married	?	Own-child	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
78.000000	Private	184759.000000	7th-8th	4.000000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	1797.000000	0.000000	15.000000	United-States	<=50K
55.000000	?	102058.000000	12th	8.000000	Widowed	?	Not-in-family	White	Male	0.000000	0.000000	30.000000	United-States	<=50K
20.000000	Private	333843.000000	HS-grad	9.000000	Never-married	Adm-clerical	Own-child	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
48.000000	Private	147860.000000	HS-grad	9.000000	Married-civ-spouse	Handlers-cleaners	Wife	Black	Female	0.000000	0.000000	40.000000	United-States	<=50K
64.000000	Private	47298.000000	Doctorate	16.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	0.000000	60.000000	United-States	>50K
54.000000	Private	98436.000000	Masters	14.000000	Married-civ-spouse	Other-service	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
45.000000	Self-emp-not-inc	220978.000000	HS-grad	9.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
53.000000	Private	167651.000000	HS-grad	9.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
53.000000	Private	208321.000000	HS-grad	9.000000	Married-civ-spouse	Other-service	Husband	Black	Male	0.000000	1740.000000	40.000000	United-States	<=50K
69.000000	Private	130060.000000	HS-grad	9.000000	Separated	Transport-moving	Unmarried	Black	Female	2387.000000	0.000000	40.000000	United-States	<=50K
26.000000	Private	192022.000000	Bachelors	13.000000	Never-married	Other-service	Other-relative	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
39.000000	Federal-gov	376455.000000	Prof-school	15.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	1887.000000	50.000000	United-States	>50K
59.000000	Private	157303.000000	Some-college	10.000000	Divorced	Prof-specialty	Not-in-family	White	Female	0.000000	0.000000	48.000000	United-States	<=50K
67.000000	Private	140849.000000	HS-grad	9.000000	Widowed	Other-service	Not-in-family	White	Female	0.000000	0.000000	24.000000	United-States	<=50K
63.000000	Private	167967.000000	Masters	14.000000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0.000000	0.000000	46.000000	United-States	<=50K
49.000000	Self-emp-not-inc	192203.000000	9th	5.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	Canada	<=50K
41.000000	Private	176452.000000	HS-grad	9.000000	Never-married	Other-service	Own-child	White	Male	0.000000	0.000000	40.000000	Peru	<=50K
22.000000	Private	315974.000000	Some-college	10.000000	Never-married	Sales	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
71.000000	Private	97870.000000	Masters	14.000000	Divorced	Prof-specialty	Not-in-family	White	Female	0.000000	0.000000	15.000000	Germany	<=50K
41.000000	Local-gov	351350.000000	Some-college	10.000000	Divorced	Protective-serv	Unmarried	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
21.000000	Local-gov	193130.000000	Some-college	10.000000	Never-married	Adm-clerical	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
49.000000	Self-emp-not-inc	343742.000000	10th	6.000000	Never-married	Craft-repair	Not-in-family	Black	Male	0.000000	0.000000	32.000000	United-States	<=50K
21.000000	Private	27049.000000	HS-grad	9.000000	Never-married	Priv-house-serv	Not-in-family	White	Female	0.000000	0.000000	25.000000	United-States	<=50K
51.000000	Federal-gov	198186.000000	Bachelors	13.000000	Widowed	Prof-specialty	Not-in-family	Black	Female	0.000000	0.000000	40.000000	United-States	<=50K
42.000000	Private	109912.000000	Some-college	10.000000	Never-married	Tech-support	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	>50K
31.000000	Private	46807.000000	Bachelors	13.000000	Never-married	Tech-support	Not-in-family	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
28.000000	Self-emp-not-inc	237466.000000	Some-college	10.000000	Married-civ-spouse	Adm-clerical	Wife	White	Female	0.000000	0.000000	30.000000	United-States	>50K
24.000000	Private	34506.000000	HS-grad	9.000000	Never-married	Machine-op-inspct	Unmarried	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
48.000000	Private	148254.000000	HS-grad	9.000000	Married-civ-spouse	Handlers-cleaners	Wife	White	Female	0.000000	0.000000	16.000000	United-States	>50K
46.000000	State-gov	363875.000000	Some-college	10.000000	Divorced	Protective-serv	Unmarried	Amer-Indian-Eskimo	Female	0.000000	0.000000	40.000000	United-States	<=50K
19.000000	Private	292511.000000	Some-college	10.000000	Never-married	Other-service	Own-child	White	Male	0.000000	0.000000	25.000000	United-States	<=50K
36.000000	Private	76417.000000	HS-grad	9.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	52.000000	United-States	<=50K
28.000000	Private	33798.000000	Assoc-voc	11.000000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
20.000000	Private	237305.000000	Some-college	10.000000	Never-married	Machine-op-inspct	Other-relative	Black	Female	0.000000	0.000000	35.000000	United-States	<=50K
48.000000	Private	198000.000000	Some-college	10.000000	Never-married	Craft-repair	Unmarried	White	Female	0.000000	0.000000	38.000000	United-States	>50K
35.000000	Private	186009.000000	HS-grad	9.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
59.000000	Private	170988.000000	HS-grad	9.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	55.000000	United-States	<=50K
29.000000	Private	82910.000000	Some-college	10.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
36.000000	Private	309122.000000	HS-grad	9.000000	Divorced	Adm-clerical	Unmarried	White	Female	0.000000	0.000000	35.000000	United-States	<=50K
60.000000	Private	532845.000000	1st-4th	2.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	Mexico	>50K
66.000000	Private	178120.000000	5th-6th	3.000000	Divorced	Priv-house-serv	Not-in-family	Black	Female	0.000000	0.000000	15.000000	United-States	<=50K
35.000000	?	139770.000000	Assoc-voc	11.000000	Married-civ-spouse	?	Wife	White	Female	0.000000	0.000000	20.000000	United-States	>50K
47.000000	Private	181342.000000	HS-grad	9.000000	Married-civ-spouse	Handlers-cleaners	Wife	Black	Female	0.000000	0.000000	40.000000	United-States	<=50K
48.000000	Self-emp-not-inc	82098.000000	Some-college	10.000000	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0.000000	0.000000	65.000000	United-States	<=50K
44.000000	Private	197344.000000	HS-grad	9.000000	Never-married	Handlers-cleaners	Not-in-family	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
45.000000	Private	285858.000000	Bachelors	13.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
65.000000	?	160654.000000	HS-grad	9.000000	Married-civ-spouse	?	Husband	White	Male	0.000000	0.000000	20.000000	United-States	<=50K
37.000000	Private	314963.000000	Some-college	10.000000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
37.000000	Private	171150.000000	Bachelors	13.000000	Married-civ-spouse	Sales	Husband	White	Male	99999.000000	0.000000	60.000000	United-States	>50K
33.000000	State-gov	425785.000000	Assoc-voc	11.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
22.000000	Private	279802.000000	Some-college	10.000000	Never-married	Adm-clerical	Own-child	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
30.000000	Private	36383.000000	Bachelors	13.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	40.000000	Mexico	>50K
60.000000	Self-emp-not-inc	187794.000000	HS-grad	9.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	3103.000000	0.000000	60.000000	United-States	>50K
81.000000	?	89391.000000	Prof-school	15.000000	Married-civ-spouse	?	Husband	White	Male	0.000000	0.000000	24.000000	United-States	>50K
41.000000	Self-emp-not-inc	44006.000000	Assoc-voc	11.000000	Divorced	Farming-fishing	Not-in-family	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
51.000000	Self-emp-not-inc	32372.000000	12th	8.000000	Married-civ-spouse	Other-service	Husband	White	Male	0.000000	0.000000	99.000000	United-States	<=50K
46.000000	Local-gov	345911.000000	Some-college	10.000000	Divorced	Transport-moving	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
32.000000	?	119522.000000	Bachelors	13.000000	Divorced	?	Not-in-family	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
32.000000	Local-gov	112650.000000	HS-grad	9.000000	Married-civ-spouse	Protective-serv	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
51.000000	Private	241745.000000	5th-6th	3.000000	Separated	Machine-op-inspct	Unmarried	White	Female	0.000000	0.000000	40.000000	Mexico	<=50K
46.000000	Private	336984.000000	HS-grad	9.000000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000000	0.000000	17.000000	United-States	<=50K
34.000000	Private	81223.000000	HS-grad	9.000000	Divorced	Exec-managerial	Not-in-family	White	Female	0.000000	0.000000	48.000000	United-States	<=50K
29.000000	Private	157308.000000	11th	7.000000	Married-civ-spouse	Handlers-cleaners	Wife	Asian-Pac-Islander	Female	2829.000000	0.000000	14.000000	Philippines	<=50K
24.000000	Private	275884.000000	HS-grad	9.000000	Separated	Other-service	Unmarried	Black	Female	0.000000	0.000000	40.000000	United-States	<=50K
19.000000	?	351195.000000	9th	5.000000	Never-married	?	Other-relative	White	Male	0.000000	1719.000000	35.000000	El-Salvador	<=50K
41.000000	Private	45366.000000	HS-grad	9.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	72.000000	United-States	>50K
18.000000	Private	279593.000000	11th	7.000000	Never-married	Prof-specialty	Own-child	White	Female	0.000000	0.000000	2.000000	United-States	<=50K
47.000000	Federal-gov	142581.000000	Some-college	10.000000	Married-civ-spouse	Adm-clerical	Husband	Black	Male	0.000000	0.000000	40.000000	United-States	>50K
36.000000	Private	297847.000000	HS-grad	9.000000	Never-married	Other-service	Not-in-family	Black	Female	0.000000	2001.000000	40.000000	United-States	<=50K
42.000000	Private	261929.000000	Bachelors	13.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688.000000	0.000000	40.000000	United-States	>50K
37.000000	Federal-gov	45937.000000	Assoc-acdm	12.000000	Married-civ-spouse	Exec-managerial	Wife	White	Female	0.000000	0.000000	40.000000	United-States	>50K
32.000000	?	169186.000000	HS-grad	9.000000	Married-civ-spouse	?	Husband	White	Male	0.000000	0.000000	5.000000	United-States	<=50K
17.000000	?	34019.000000	10th	6.000000	Never-married	?	Own-child	White	Male	0.000000	0.000000	20.000000	United-States	<=50K
59.000000	Local-gov	303455.000000	Masters	14.000000	Widowed	Prof-specialty	Unmarried	White	Female	4787.000000	0.000000	60.000000	United-States	>50K
31.000000	Private	183000.000000	Prof-school	15.000000	Never-married	Tech-support	Not-in-family	White	Male	0.000000	0.000000	55.000000	United-States	<=50K
62.000000	Private	223975.000000	7th-8th	4.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	0.000000	20.000000	United-States	<=50K
29.000000	Private	201022.000000	Bachelors	13.000000	Married-civ-spouse	Exec-managerial	Wife	White	Female	0.000000	0.000000	50.000000	United-States	>50K
20.000000	?	250037.000000	Some-college	10.000000	Never-married	?	Own-child	White	Female	0.000000	0.000000	18.000000	?	<=50K
31.000000	Local-gov	48520.000000	Assoc-acdm	12.000000	Never-married	Protective-serv	Unmarried	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
24.000000	Private	170070.000000	HS-grad	9.000000	Never-married	Machine-op-inspct	Own-child	White	Female	0.000000	0.000000	25.000000	United-States	<=50K
51.000000	Private	161838.000000	Assoc-voc	11.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	57.000000	United-States	<=50K
40.000000	Private	176286.000000	HS-grad	9.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
24.000000	Private	118023.000000	Some-college	10.000000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000000	0.000000	30.000000	United-States	<=50K
45.000000	Private	288437.000000	HS-grad	9.000000	Married-civ-spouse	Transport-moving	Husband	Other	Male	4064.000000	0.000000	40.000000	United-States	<=50K
66.000000	State-gov	71075.000000	Some-college	10.000000	Divorced	Exec-managerial	Not-in-family	White	Female	0.000000	0.000000	55.000000	United-States	<=50K
40.000000	Local-gov	183765.000000	Assoc-acdm	12.000000	Never-married	Prof-specialty	Not-in-family	White	Male	0.000000	0.000000	40.000000	United-States	>50K
34.000000	Private	200117.000000	10th	6.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
30.000000	Private	164190.000000	Bachelors	13.000000	Never-married	Exec-managerial	Not-in-family	White	Male	0.000000	0.000000	42.000000	United-States	<=50K
39.000000	Private	110426.000000	Assoc-acdm	12.000000	Married-civ-spouse	Exec-managerial	Wife	White	Female	15024.000000	0.000000	45.000000	United-States	>50K
